,empty_slots,free_bikes,id,latitude,longitude,name,timestamp,id_name,extra.address,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.uid,extra.ebikes,extra.has_ebikes,extra.bike_uids,extra.number,extra.slots
0,2,11,2b0452ef99fa25ce9db62a8c9bb917aa,39.364081,-107.034,Basalt BRT Downvalley,2022-10-30T00:58:19.459000Z,we-cycle,Basalt,1667091240.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1433,,,,,
1,5,2,63cf805d373b399ae1daa391373d7a42,39.387865,-107.0838,Triangle Park,2022-10-30T00:58:19.432000Z,we-cycle,Basalt,1667091315.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1420,,,,,
2,4,3,2ccb7b9041a6901cc76e92983e61cd9d,39.386449,-107.083,Willits Town Center,2022-10-30T00:58:19.462000Z,we-cycle,Basalt,1667091228.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1439,,,,,
3,10,0,5fe55b6d158e753930aba287b87e0836,39.392904,-107.089598,El Jebel BRT Upvalley,2022-10-30T00:58:19.458000Z,we-cycle,Basalt,1667091337.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1432,,,,,
4,5,2,d4e64b89339be8aafa37203a16957568,39.3992567,-107.0901265,JW Dr | El Jebel Rd,2022-10-30T00:58:19.467000Z,we-cycle,Basalt,1667091329.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1474,,,,,
5,5,2,edd6bdd575f305389a942010c19b3fd0,39.359289,-107.023232,Roaring Fork Club Employee Housing,2022-10-30T00:58:19.429000Z,we-cycle,Basalt,1667091326.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1485,,,,,
6,4,3,a9deece341661219dc3b92d425875fe7,39.3734,-107.0754,Basalt Campground,2022-10-30T00:58:19.455000Z,we-cycle,Basalt,1667091449.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1472,,,,,
7,7,2,de99fa376a6ff38db656affe33d40e52,39.380066,-107.081968,Evans Rd | E Valley Rd,2022-10-30T00:58:19.426000Z,we-cycle,Basalt,1667091267.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1482,,,,,
8,6,3,0eb48af49c4e03dd25a79d2745b28b9c,39.377761,-107.078367,Lakeside Townhomes,2022-10-30T00:58:19.434000Z,we-cycle,Basalt,1667091331.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1424,,,,,
9,4,3,d0a1eda25363664537ff8efb3840a740,39.39661,-107.092131,Rocco Ln | Gillespie Dr,2022-10-30T00:58:19.464000Z,we-cycle,Basalt,1667091441.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1473,,,,,
10,4,3,093546f38e6e1800a04dd74852c1a178,39.398081,-107.094353,Rocco Ln | North Gillespie Dr,2022-10-30T00:58:19.435000Z,we-cycle,Basalt,1667091395.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1427,,,,,
11,9,2,dc7a4a5f990f699ffa4d77af05f1490a,39.368153,-107.034646,Two Rivers Rd | Midland Ave,2022-10-30T00:58:19.436000Z,we-cycle,Basalt,1667091375.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1426,,,,,
12,10,1,d2ee401aad38048704d835760a1311cc,39.36496,-107.0281,School St | Devon Ct,2022-10-30T00:58:19.450000Z,we-cycle,Basalt,1667091489.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1440,,,,,
13,6,5,ee081bd0c783181e3959e907c77d7dfa,39.391593,-107.0871,Orchard Plaza,2022-10-30T00:58:19.456000Z,we-cycle,Basalt,1667091426.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1436,,,,,
14,8,7,2e2fe3da100c004219826065b993899b,39.3866,-107.0817,Willits BRT,2022-10-30T00:58:19.457000Z,we-cycle,Basalt,1667091291.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1437,,,,,
15,4,3,9f74110c95be22f08e5034f28d4accd9,39.366473,-107.0372,Basalt Regional Library,2022-10-30T00:58:19.457000Z,we-cycle,Basalt,1667091259.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1434,,,,,
16,4,4,6706147ee8f5827ae29bc32362943f66,39.3748463,-107.0765776,Original Rd | Hwy 82,2022-10-30T00:58:19.463000Z,we-cycle,Basalt,1667091235.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1418,,,,,
17,6,5,4ce24f30069b3fc74e60c5a2883662fa,39.3639,-107.0349,Basalt BRT Upvalley,2022-10-30T00:58:19.465000Z,we-cycle,Basalt,1667091479.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1471,,,,,
18,6,2,1bcdeff01f71d5d99267cc0f391851ea,39.360843,-107.036411,Southside Park,2022-10-30T00:58:19.466000Z,we-cycle,Basalt,1667091455.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1476,,,,,
19,9,0,adc890837fc48596b0cf7bfcdd6d3684,39.364781,-107.030721,School St | Two Rivers Rd,2022-10-30T00:58:19.438000Z,we-cycle,Basalt,1667091362.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1428,,,,,
20,5,6,37d8e2a20b4f21d7b5e5bcb35660a78e,39.393911,-107.089833,El Jebel BRT Downvalley,2022-10-30T00:58:19.460000Z,we-cycle,Basalt,1667091335.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1431,,,,,
21,4,3,b2268362116827444b0b91d1362dc78a,39.368653,-107.0279,Arbaney Park,2022-10-30T00:58:19.461000Z,we-cycle,Basalt,1667091241.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1438,,,,,
22,4,4,c7fddca9c7f33987a59095d9fa1dba04,39.1916,-106.823,Garmisch St | Main St,2022-10-30T00:58:19.428000Z,we-cycle,Aspen,1667091241.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1480,,,,,
23,7,2,043ce7a46c3a58cf9c8433b71d68255a,39.19305,-106.8221,Garmisch St | Hallam St,2022-10-30T00:58:19.479000Z,we-cycle,Aspen,1667091221.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1413,,,,,
24,12,4,7037205a6dc2459086f36e9b9b9500ce,39.198159,-106.827295,Benedict Music Tent,2022-10-30T00:58:19.468000Z,we-cycle,Aspen,1667091267.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1410,,,,,
25,7,6,f130afb690ff9c942f199de3ee30cab9,39.194819,-106.8152,Hunter Creek,2022-10-30T00:58:19.481000Z,we-cycle,Aspen,1667091492.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1416,,,,,
26,9,2,dd0b9a464936124ba2a7eb23e069a486,39.185029,-106.814835,The Gant,2022-10-30T00:58:19.445000Z,we-cycle,Aspen,1667091329.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1402,,,,,
27,16,1,cbb0ce38e12767db331c3919f50366ce,39.1874597,-106.8194998,Rubey Park Transit Center,2022-10-30T00:58:19.443000Z,we-cycle,Aspen,1667091439.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,400,,,,,
28,6,5,b098509077bd7d8b3242bab541fcf03a,39.191861,-106.827703,4th Street | Hopkins Ave,2022-10-30T00:58:19.478000Z,we-cycle,Aspen,1667091335.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1478,,,,,
29,8,3,7f144ae4d101901c62da5a99cbffb4c2,39.1874,-106.815743,Cooper Ave | Original St,2022-10-30T00:58:19.440000Z,we-cycle,Aspen,1667091436.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,403,,,,,
30,8,3,029ceffab35f8961a7eaa6b8a5865d6c,39.1892335,-106.80993,Park Circle | Park Avenue,2022-10-30T00:58:19.433000Z,we-cycle,404 Midland Avenue,1667091396.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1488,,,,,
31,9,6,2bf9b5a95c7c53fa2d600e8bc092715d,39.201021,-106.831331,Aspen Meadows Resort,2022-10-30T00:58:19.440000Z,we-cycle,Aspen,1667091351.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,404,,,,,
32,4,7,85ea4e403e37d73d27519b20f085fd30,39.192659,-106.818686,North Mill Station,2022-10-30T00:58:19.443000Z,we-cycle,Aspen,1667091351.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,508,,,,,
33,10,5,56bb7cf8f158173b21d6a2b0b408c8a9,39.195079,-106.831677,8th St | Hallam St,2022-10-30T00:58:19.478000Z,we-cycle,Aspen,1667091349.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1411,,,,,
34,5,2,b7130e6c2093f16d6462e6c778db62f4,39.18867,-106.850827,Aspen Recreation Center,2022-10-30T00:58:19.431000Z,we-cycle,Aspen,1667091480.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1443,,,,,
35,9,2,d5153a3354cd9210d5f401dd9416ae9a,39.1866551,-106.8180447,Gondola Plaza,2022-10-30T00:58:19.439000Z,we-cycle,Aspen,1667091244.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,406,,,,,
36,4,7,eefa1e80b1e112b687efdb5db99c2745,39.190082,-106.838342,Aspen Valley Hospital,2022-10-30T00:58:19.442000Z,we-cycle,a,1667091436.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,402,,,,,
37,7,4,4f8a086d5186ebb168375ed46e4093f0,39.19348129999999,-106.8108539,Centennial,2022-10-30T00:58:19.449000Z,we-cycle,Aspen,1667091248.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,401,,,,,
38,11,6,e554d2fa8a9d2aa21d75fbc2b2598c8d,39.1899339,-106.8195744,Hopkins Ave | Mill St,2022-10-30T00:58:19.447000Z,we-cycle,Aspen,1667091322.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,503,,,,,
39,7,4,ec1ad306ffabbf6dc759b22e8b5f4d33,39.200774,-106.8456,Truscott,2022-10-30T00:58:19.480000Z,we-cycle,Aspen,1667091451.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1414,,,,,
40,8,3,0519e97b0c0d6bfa9025b268b4eebb69,39.200188,-106.8271467,The Aspen Institute,2022-10-30T00:58:19.444000Z,we-cycle,Aspen,1667091375.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,506,,,,,
41,4,7,c31f87b33a9df0ca32a4f3953f7d2801,39.190601,-106.823009,Paepcke Park,2022-10-30T00:58:19.454000Z,we-cycle,Aspen,1667091433.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,507,,,,,
42,5,6,f1763dd9ae827345898159aced5dbd83,39.191001,-106.8176,Galena Plaza,2022-10-30T00:58:19.446000Z,we-cycle,Aspen,1667091474.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,505,,,,,
43,9,2,8430c320d89c45a9aad7248348a654b4,39.18200660000001,-106.8564165,Aspen Highlands Base Village,2022-10-30T00:58:19.451000Z,we-cycle,75 Boomerang Road,1667091236.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1492,,,,,
44,16,3,49d92e0fbdc63cbabca5aec515561990,39.190012,-106.8362,Marolt Housing,2022-10-30T00:58:19.448000Z,we-cycle,Aspen,1667091485.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1442,,,,,
45,10,1,4c5cfc178967adeeec1d4c29885a3538,39.192146,-106.84773,Aspen School District,2022-10-30T00:58:19.450000Z,we-cycle,75 Bus Barn Lane,1667087836.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1491,,,,,
46,10,1,aa6381e9cc72c0f25b67d8fa54970794,39.3864481,-107.0840845,"The Hub, ASC Housing",2022-10-30T00:58:19.430000Z,we-cycle,ASC Housing,1667091333.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1489,,,,,
47,9,2,d82c843429646d9a6e843df4f5bbfc00,39.194881,-106.841193,Roundabout,2022-10-30T00:58:19.453000Z,we-cycle,Roundabout,1667091295.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1495,,,,,
48,14,1,528bcd9a8547cd5554a33497d37198a3,39.385271,-107.08429,TACAW,2022-10-30T00:58:19.452000Z,we-cycle,401 Robinson St,1667091426.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1494,,,,,
49,4,7,041409c38a1cc57e8a0c49b5ef8458fe,39.394798,-107.0956,Sopris View Apartments,2022-10-30T00:58:19.431000Z,we-cycle,Basalt,1667091329.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1421,,,,,
50,6,1,8db4264a57a149ecffffdf6df89d9584,39.368889,-107.032778,Midland Ave,2022-10-30T00:58:19.437000Z,we-cycle,Basalt,1667091439.0,"['key', 'transitcard', 'phone']",False,1.0,1.0,1429,,,,,
51,7,6,9101d72f2bedf1217924a691966e96f7,42.29492,-83.71988,Murfin & Hubbard,2019-07-25T12:19:03.556000Z,arborbike,2375 Hubbardd Rd.,1564057143.0,,,0.0,0.0,bcycle_arborbike_2832,,,,,
52,12,1,8723bfa08ec83b133f6a9aeecd075f51,30.27217,-97.75246,9th/Henderson,2022-10-30T00:58:00.155000Z,austin,672 Henderson Street,1667091479.0,,,1.0,1.0,bcycle_austin_3685,,,,,
53,12,1,568256d098257d6e8433513638f5257b,30.25495,-97.74755,South Congress @ Bouldin Creek,2022-10-30T00:58:00.156000Z,austin,799 South Congress Avenue,1667091479.0,,,1.0,1.0,bcycle_austin_4048,,,,,
54,19,0,127d6968e5b3b59b49005c0694d78815,30.28354,-97.73953,21st/University,2022-10-30T00:58:00.161000Z,austin,2007 University Ave. ,1667091479.0,,,1.0,1.0,bcycle_austin_3797,,,,,
55,4,9,3896d628557a0f44d7e606b731d19642,30.27807,-97.77272,Lake Austin Blvd/Deep Eddy,2022-10-30T00:58:00.180000Z,austin,2401 Lake Austin Blvd,1667091479.0,,,1.0,1.0,bcycle_austin_3790,,,,,
56,2,9,551b0f447c9144747dfb109cb9fd5e5e,30.26406,-97.76385,Sterzing/Barton Springs,2022-10-30T00:58:00.184000Z,austin,1872 Barton Springs Rd,1667091479.0,,,1.0,1.0,bcycle_austin_3686,,,,,
57,10,3,15c906ebd3955b31efa9a1dd4de8f950,30.26634,-97.74378,4th/Congress,2022-10-30T00:58:00.187000Z,austin,120 W. 4th St.,1667091479.0,,,1.0,1.0,bcycle_austin_2495,,,,,
58,5,10,6ef1a960b649477ab71cdb7fef6bb963,30.26408,-97.74355,2nd/Congress,2022-10-30T00:58:00.188000Z,austin,151 E. 2nd St,1667091479.0,,,1.0,1.0,bcycle_austin_2494,,,,,
59,7,6,c230e79a749fd6ae4f05edc42c23b1b0,30.25941,-97.74971,South 1st/Riverside @ Long Center,2022-10-30T00:58:00.189000Z,austin,Presented by Austin Energy,1667091479.0,,,1.0,1.0,bcycle_austin_2549,,,,,
60,14,0,8b6498f887df8da619d3316aec0fa3c5,30.28576,-97.74181,Guadalupe/West Mall @ University Co-op,2022-10-30T00:58:00.190000Z,austin,2242 Guadalupe St.,1667091479.0,,,1.0,1.0,bcycle_austin_2548,,,,,
61,1,11,cc0a7bb361f89cb6a3dae1373692d064,30.26217,-97.72743,Plaza Saltillo,2022-10-30T00:58:00.198000Z,austin,1501 E. 5th St.,1667091479.0,,,1.0,1.0,bcycle_austin_2542,,,,,
62,13,0,088582fba6c8c9078926fd933997d73c,30.28395,-97.74198,21st/Guadalupe,2022-10-30T00:58:00.202000Z,austin,2100 Guadalupe St.,1667091479.0,,,1.0,1.0,bcycle_austin_2547,,,,,
63,9,4,8ec54b5f13b396cea5ad673cc118e232,30.26912,-97.73986,8th/San Jacinto,2022-10-30T00:58:00.192000Z,austin,782 San Jacinto Blvd.,1667091479.0,,,1.0,1.0,bcycle_austin_2562,,,,,
64,6,7,0bba987157e12421b112ce5d33a1ec6c,30.27336,-97.73805,12th/San Jacinto @ State Capitol Visitors Garage,2022-10-30T00:58:00.205000Z,austin,1201 San Jacinto Blvd.,1667091479.0,,,1.0,1.0,bcycle_austin_2561,,,,,
65,8,7,1130dd8e9a9b8e99a8d8165cca951e48,30.25971,-97.75346,Barton Springs/Bouldin @ Palmer Auditorium,2022-10-30T00:58:00.229000Z,austin,900 Barton Springs Rd.,1667091479.0,,,1.0,1.0,bcycle_austin_2567,,,,,
66,6,5,bc2824413e748667b80d555de755153b,30.26735,-97.73933,6th/Trinity,2022-10-30T00:58:00.225000Z,austin,606 Trinity Street,1667091479.0,,,1.0,1.0,bcycle_austin_2565,,,,,
67,9,2,7e89fcbae8dd308d3116a478b1540d05,30.26968,-97.73074,East 11th/San Marcos,2022-10-30T00:58:00.233000Z,austin,1001 E. 11th St.,1667091479.0,,,1.0,1.0,bcycle_austin_2569,,,,,
68,8,3,93d1a442b2d97abcdcdd82afbbdb0c73,30.26896,-97.72843,East 11th/Victory Grill,2022-10-30T00:58:00.233000Z,austin,1106 E. 11th St.,1667091479.0,,,1.0,1.0,bcycle_austin_2568,,,,,
69,12,10,a94957ea77c939525c0f4bcbadeade26,30.2856,-97.7335,23rd/San Jacinto @ DKR Stadium,2022-10-30T00:58:00.238000Z,austin,E. 23rd St.,1667091479.0,,,1.0,1.0,bcycle_austin_3799,,,,,
70,7,2,700515d4267c9c6fe393fdc2e391bce9,30.25103,-97.74926,South Congress/James,2022-10-30T00:58:00.240000Z,austin,1300 South Congress Ave,1667091479.0,,,1.0,1.0,bcycle_austin_2503,,,,,
71,12,6,e35366344d5476f6ac5f801a925e24e7,30.2898,-97.74041,Dean Keeton/Whitis,2022-10-30T00:58:00.258000Z,austin,300 W. Dean Keeton St.,1667091479.0,,,1.0,1.0,bcycle_austin_3795,,,,,
72,9,3,53ebc6e10cb92967400ccb2a26fa012f,30.26889,-97.74525,6th/Lavaca,2022-10-30T00:58:00.265000Z,austin,601 Lavaca St.,1667091479.0,,,1.0,1.0,bcycle_austin_3294,,,,,
73,9,4,b16dd2648b49547004aac74ec3ce566e,30.29068,-97.74292,26th/Nueces,2022-10-30T00:58:00.269000Z,austin,600 W. 26th,1667091479.0,,,1.0,1.0,bcycle_austin_3838,,,,,
74,6,10,27fa3b25cdefc1eb6e3fe56c5b20c7b8,30.262,-97.76118,Barton Springs/Kinney,2022-10-30T00:58:00.269000Z,austin,1530 Barton Springs Road,1667091479.0,,,1.0,1.0,bcycle_austin_2711,,,,,
75,8,3,f2fbeb88b68102eaaca01e4f8139d9ff,30.26455,-97.73165,East 6th/Medina,2022-10-30T00:58:00.270000Z,austin,590 Medina St.,1667091479.0,,,1.0,1.0,bcycle_austin_3660,,,,,
76,8,2,f8342d4acf0eacf34df029c0dcdc24db,30.2678,-97.75189,3rd/West,2022-10-30T00:58:00.271000Z,austin,652 W. 3rd St,1667091479.0,,,1.0,1.0,bcycle_austin_2552,,,,,
77,7,3,8d9dcd45a7b7d9843a239c0518264484,30.25222,-97.74881,South Congress/Academy,2022-10-30T00:58:00.281000Z,austin,1199 S. Congress Ave.,1667091479.0,,,1.0,1.0,bcycle_austin_2570,,,,,
78,2,11,889e7ef356b0f9c187e604560c022ad5,30.26854,-97.73646,8th/Red River,2022-10-30T00:58:00.285000Z,austin,761 Red River St.,1667091479.0,,,1.0,1.0,bcycle_austin_2571,,,,,
79,11,2,fd505b8cf6ed85ef5d91f4a647c4ccc0,30.26032,-97.71899,East 6th/Robert T. Martinez,2022-10-30T00:58:00.297000Z,austin,2120 East 6th St,1667091479.0,,,1.0,1.0,bcycle_austin_2822,,,,,
80,8,5,fe9c5e51f706fdd8981ed72ebf05eab4,30.2563,-97.71007,East 5th/Broadway @ Capital Metro HQ,2022-10-30T00:58:00.301000Z,austin,2910 E 5th St,1667091479.0,,,1.0,1.0,bcycle_austin_2823,,,,,
81,11,2,3c8c0510f41de2f9d61a1d3ed5993790,30.27041,-97.75046,6th/West,2022-10-30T00:58:00.301000Z,austin,603 West Ave.,1667091479.0,,,1.0,1.0,bcycle_austin_2537,,,,,
82,9,4,8c8d0165291611b45159d72776264731,30.24891,-97.75019,South Congress/Elizabeth,2022-10-30T00:58:00.204000Z,austin,101 Elizabeth St. W,1667091479.0,,,1.0,1.0,bcycle_austin_2504,,,,,
83,2,11,704b1f46a8a887765bdd612cc57097bd,30.29439,-97.78375,Lake Austin/Enfield,2022-10-30T00:58:00.179000Z,austin,3825 Lake Austin Blvd,1667091479.0,,,1.0,1.0,bcycle_austin_3791,,,,,
84,13,3,4ff27740abf3236d6937a64a7fce59ec,30.26438,-97.73657,4th/Sabine,2022-10-30T00:58:00.291000Z,austin,702 E 4th St.,1667091479.0,,,1.0,1.0,bcycle_austin_3794,,,,,
85,17,0,68f152a5c3e6e60cea8b8e1430e28906,30.2896,-97.7366,Dean Keeton/Speedway,2022-10-30T00:58:00.164000Z,austin,200 E Dean Keeton St,1667091479.0,,,1.0,1.0,bcycle_austin_2498,,,,,
86,12,3,10671dfd7f66bf800de1c54e65948b67,30.2692,-97.7535,5th/Bowie,2022-10-30T00:58:00.207000Z,austin,Presented by Whole Foods Market,1667091479.0,,,1.0,1.0,bcycle_austin_2501,,,,,
87,1,10,4cddd031571f32ffc4ae49d78076dc9c,30.26332,-97.74508,Cesar Chavez/Congress,2022-10-30T00:58:00.287000Z,austin,124 W Cesar Chavez St,1667091479.0,,,1.0,1.0,bcycle_austin_3684,,,,,
88,6,3,37f6489cfb4ee3ffda99e30e2c84e08c,30.25212,-97.69807,East 5th/Shady @ Eastside Bus Plaza,2022-10-30T00:58:00.153000Z,austin,5104 East 5th. Street,1667091479.0,,,1.0,1.0,bcycle_austin_4699,,,,,
89,10,2,787c9fda0e5bad8941a922aed95527a9,30.27924,-97.74371,16th/San Antonio,2022-10-30T00:58:00.292000Z,austin,1601 San Antonio Street,1667091479.0,,,1.0,1.0,bcycle_austin_4879,,,,,
90,3,1,1871d72ecbb5afdf0faa7b6fcfcb995a,30.2862,-97.74516,22.5/Rio Grande,2022-10-30T00:58:00.197000Z,austin,710 W. 22 1/2 St,1667091479.0,,,1.0,1.0,bcycle_austin_4938,,,,,
91,11,8,96840128a6de03042f986c91dcd38e00,30.26476,-97.74678,2nd/Lavaca @ City Hall,2022-10-30T00:58:00.162000Z,austin,Presented by Graves Dougherty Hearon & Moody,1667091479.0,,,1.0,1.0,bcycle_austin_2499,,,,,
92,9,5,0071a519298ba811d05c62fcf03c39c6,30.26727,-97.74718,4th/Guadalupe @ Republic Square,2022-10-30T00:58:00.158000Z,austin,401 W. 5th St.,1667091479.0,,,1.0,1.0,bcycle_austin_3455,,,,,
93,4,5,5e3c201ddf35ac9a262e33a63ba0fda3,30.27048,-97.74467,8th/Lavaca,2022-10-30T00:58:00.161000Z,austin,750 Lavaca Street,1667091479.0,,,1.0,1.0,bcycle_austin_4047,,,,,
94,13,0,60022b385060eadff6b6e0bf2f07fe46,30.26211,-97.73875,Red River/Cesar Chavez @ The Fairmont,2022-10-30T00:58:00.181000Z,austin,101 Red River St.,1667091479.0,,,1.0,1.0,bcycle_austin_4060,,,,,
95,6,8,a5e54a267788bd7566e9fe9b7aa7a3b1,30.24468,-97.72311,Lakeshore/Austin Hostel,2022-10-30T00:58:00.182000Z,austin,2200 S Lakeshore Blvd,1667091479.0,,,1.0,1.0,bcycle_austin_4061,,,,,
96,4,9,275ef76f31c0c1881d5ccf2880507495,30.25872,-97.74614,South Congress/Barton Springs @ The Austin American-Statesman,2022-10-30T00:58:00.183000Z,austin,305 S. Congress Ave.,1667091479.0,,,1.0,1.0,bcycle_austin_3513,,,,,
97,10,1,b8967dee55c02d796ccbc113f4fa2707,30.25902,-97.71479,East 6th/Pedernales,2022-10-30T00:58:00.201000Z,austin,2498 E. 6th St.,1667091479.0,,,1.0,1.0,bcycle_austin_2544,,,,,
98,6,7,99eec9baac3c346be9bd4cd97c8f7174,30.26152,-97.77258,Hollow Creek/Barton Hills,2022-10-30T00:58:00.203000Z,austin,1106 Hollow Creek Dr,1667091479.0,,,1.0,1.0,bcycle_austin_4058,,,,,
99,13,4,1cd4d71de52d29c3fdcd8c19db997075,30.26702,-97.75476,Electric Drive/Sandra Muraida Way @ Pfluger Ped Bridge,2022-10-30T00:58:00.218000Z,austin,Presented by Austin Parks Foundation,1667091479.0,,,1.0,1.0,bcycle_austin_2566,,,,,
100,5,6,24e3018b45a014954cb609e29487a06b,30.26709,-97.74947,3rd/Nueces,2022-10-30T00:58:00.238000Z,austin,311 Nueces St.,1667091479.0,,,1.0,1.0,bcycle_austin_3621,,,,,
101,11,10,ada048bbd5eb7e92dc4be072cd2da489,30.28298,-97.73731,21st/Speedway @ PCL,2022-10-30T00:58:00.241000Z,austin,E. 21st St.,1667091479.0,,,1.0,1.0,bcycle_austin_3798,,,,,
102,7,4,08c7fda3bf3f46c86aed32547d6093cb,30.2664,-97.72164,11th/Salina ,2022-10-30T00:58:00.246000Z,austin,1705 E 11th St,1667091479.0,,,1.0,1.0,bcycle_austin_4055,,,,,
103,3,8,7751a5f34a6839d878448f919e114e6b,30.26976,-97.7184,Rosewood/Chicon,2022-10-30T00:58:00.247000Z,austin,1909 Rosewood Avenue,1667091479.0,,,1.0,1.0,bcycle_austin_4054,,,,,
104,9,10,0da216811f8a5df3e1b3b5e0a93d1e78,30.27449,-97.7699,Veterans/Atlanta @ MoPac Ped Bridge,2022-10-30T00:58:00.253000Z,austin,2105 Veterans Dr.,1667091479.0,,,1.0,1.0,bcycle_austin_3377,,,,,
105,9,4,7532b96df07454e06d58cb050957654a,30.27018,-97.73531,10th/Red River,2022-10-30T00:58:00.256000Z,austin,699 East 10th Street,1667091479.0,,,1.0,1.0,bcycle_austin_4051,,,,,
106,5,8,283319b63e8f73fca9d8cd8fde828f09,30.27454,-97.7645,5th/Campbell,2022-10-30T00:58:00.257000Z,austin,1611 W 5th St,1667091479.0,,,1.0,1.0,bcycle_austin_4050,,,,,
107,5,5,e3c99874a30f5c6241c8a790d3112a9a,30.26908,-97.72429,Rosewood/Angelina,2022-10-30T00:58:00.261000Z,austin,1153 Angelina Street,1667091479.0,,,1.0,1.0,bcycle_austin_4052,,,,,
108,5,2,1dbbf24a1178c87187953c88bfc3a8c1,30.25968,-97.72321,East 4th/Chicon,2022-10-30T00:58:00.267000Z,austin,1819 East 4th St.,1667091479.0,,,1.0,1.0,bcycle_austin_3292,,,,,
109,9,1,6c1d82854de90c0b47face4688a72db1,30.25544,-97.71677,East 2nd/Pedernales,2022-10-30T00:58:00.268000Z,austin,2414 E 2nd St,1667091479.0,,,1.0,1.0,bcycle_austin_3293,,,,,
110,12,2,c520ff1c30ac25f4e15503a7e5e8a201,30.26437,-97.75624,Riverside/South Lamar,2022-10-30T00:58:00.276000Z,austin,Presented by Austin Parks Foundation,1667091479.0,,,1.0,1.0,bcycle_austin_2575,,,,,
111,4,9,feeb818fb554174880fb7f8b05dcc126,30.2627,-97.7243,6th/Chalmers,2022-10-30T00:58:00.289000Z,austin,639 Chalmers Avenue,1667091479.0,,,1.0,1.0,bcycle_austin_4057,,,,,
112,1,10,bcedb3083b605964fa6f38bfb9e7004a,30.26428,-97.74033,3rd/Trinity @ The Convention Center,2022-10-30T00:58:00.289000Z,austin,212 Trinity,1667091479.0,,,1.0,1.0,bcycle_austin_2539,,,,,
113,15,3,cb1b735477a79e36e50379372ef2c635,30.24269,-97.7176,Lakeshore/Pleasant Valley,2022-10-30T00:58:00.290000Z,austin,2525 South Lakeshore Boulevard,1667091479.0,,,1.0,1.0,bcycle_austin_4062,,,,,
114,10,1,25db539554c054e8a75ba8c3a65db7e4,30.25204,-97.73459,Nash Hernandez/East @ RBJ South,2022-10-30T00:58:00.196000Z,austin,1400 Nash Hernandez Senior Rd,1667091479.0,,,1.0,1.0,bcycle_austin_4059,,,,,
